candidate_count,canonical_smiles_rdkit,chembl_activity_id,chembl_molecule_id,chembl_original_relation,chembl_original_units,chembl_original_value,chembl_standard_relation,chembl_standard_units,chembl_standard_value,evidence_label,id_equal,match_status,numeric_equal,tdc_id,tdc_raw_smiles,tdc_row,tdc_y
1,O=C1[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1[C@H]1CC[C@H](C(=O)Nc2cccc3cccnc23)CC1,14763297,CHEMBL1956163,,microL/min/mg,24.55,,mL.min-1.g-1,24.55,OBSERVED,True,MATCHED,True,CHEMBL1956163,O=C1[C@H]2[C@H]3CC[C@H](C3)[C@H]2C(=O)N1[C@H]1CC[C@H](C(=O)Nc2cccc3cccnc23)CC1,678,24.55
1,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,14763310,CHEMBL837,,microL/min/mg,25.12,,mL.min-1.g-1,25.12,OBSERVED,True,MATCHED,True,CHEMBL837,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,679,25.12
1,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,14763325,CHEMBL182878,,microL/min/mg,26.0,,mL.min-1.g-1,26.0,OBSERVED,True,MATCHED,True,CHEMBL182878,CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,680,26.0
1,O=S(=O)(Nc1nnc(-c2ccccc2)s1)c1ccc(Cl)cc1,14762306,CHEMBL1523918,,microL/min/mg,16.0,,mL.min-1.g-1,16.0,OBSERVED,True,MATCHED,True,CHEMBL1523918,O=S(=O)(Nc1nnc(-c2ccccc2)s1)c1ccc(Cl)cc1,681,16.0
1,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,14762328,CHEMBL1944691,,microL/min/mg,17.0,,mL.min-1.g-1,17.0,OBSERVED,True,MATCHED,True,CHEMBL1944691,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,682,17.0
1,CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,14763449,CHEMBL1605684,,microL/min/mg,33.11,,mL.min-1.g-1,33.11,OBSERVED,True,MATCHED,True,CHEMBL1605684,CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O,683,33.11
1,Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,14769840,CHEMBL1934426,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1934426,Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C,684,3.0
1,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,14769872,CHEMBL1738840,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1738840,COc1ccnc(CCc2nc3cccnc3[nH]2)c1,685,3.0
1,O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,14769878,CHEMBL564737,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL564737,O=C(NCC1(O)CCCCCC1)c1cc(-c2ccccc2C(=O)O)ccc1Cl,686,3.0
1,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C#N)cn3)CC1)C(=O)C2,14765452,CHEMBL480208,,microL/min/mg,103.0,,mL.min-1.g-1,103.0,OBSERVED,True,MATCHED,True,CHEMBL480208,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C#N)cn3)CC1)C(=O)C2,687,103.0
1,CCSc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,14765536,CHEMBL1778622,,microL/min/mg,134.0,,mL.min-1.g-1,134.0,OBSERVED,True,MATCHED,True,CHEMBL1778622,CCSc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,688,134.0
1,CC(=O)Nc1ccc(O)cc1,14758727,CHEMBL112,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL112,CC(=O)Nc1ccc(O)cc1,689,3.0
1,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,14758734,CHEMBL22,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,690,3.0
1,O=C(O)[C@@H](c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,14758744,CHEMBL2158821,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2158821,O=C(O)[C@@H](c1ccccc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,691,3.0
1,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,14758747,CHEMBL2207663,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2207663,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,692,3.0
1,CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,14758756,CHEMBL2071614,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2071614,CC(C)(O)c1ccc(Nc2nc3ccc(C#N)cc3[nH]2)cc1,693,3.0
1,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,14758782,CHEMBL440405,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL440405,CS(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,694,3.0
1,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,14758820,CHEMBL1917450,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1917450,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,695,3.0
1,CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1,14758833,CHEMBL1917458,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1917458,CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1,696,3.0
1,C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1,14758838,CHEMBL1689134,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1689134,C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1,697,3.0
1,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1cccc(Cl)c1,14758843,CHEMBL1689130,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1689130,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1cccc(Cl)c1,698,3.0
1,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1,14758849,CHEMBL1689114,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1689114,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1,699,3.0
1,CCCC1CCCCC(N)=N1,14758850,CHEMBL1194759,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1194759,CCCC1CCCCC(N)=N1,700,3.0
1,O=C(c1ccc(-c2noc(=O)[nH]2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,14758884,CHEMBL2171025,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2171025,O=C(c1ccc(-c2noc(=O)[nH]2)cc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,701,3.0
1,N#Cc1cccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,14758885,CHEMBL2158770,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2158770,N#Cc1cccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,702,3.0
1,O=C(O)c1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,14758886,CHEMBL2158824,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2158824,O=C(O)c1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,703,3.0
1,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,14758887,CHEMBL1082983,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1082983,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,704,3.0
1,O=C(O)[C@H](Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,14758900,CHEMBL2158838,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2158838,O=C(O)[C@H](Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,705,3.0
1,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12,14758902,CHEMBL2208429,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2208429,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12,706,3.0
1,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,14758918,CHEMBL956,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL956,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,707,3.0
1,Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,14758974,CHEMBL212777,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,CHEMBL212777,Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,708,4.0
1,CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,14758989,CHEMBL180184,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,CHEMBL180184,CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,709,4.0
1,Cc1ccc2c(c1)c(-c1ccnc3c(C#N)cccc13)c(C)n2CC(=O)O,14758778,CHEMBL213495,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL213495,Cc1ccc2c(c1)c(-c1ccnc3c(C#N)cccc13)c(C)n2CC(=O)O,710,3.0
1,N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1,14758986,CHEMBL1738761,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,CHEMBL1738761,N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1,711,4.0
1,O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,14758767,CHEMBL2158826,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2158826,O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,712,3.0
1,Nc1c(C(=O)c2cccc(OC[C@H](O)CO)c2)cnn1-c1ccc(F)cc1,14758809,CHEMBL205133,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL205133,Nc1c(C(=O)c2cccc(OC[C@H](O)CO)c2)cnn1-c1ccc(F)cc1,713,3.0
1,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2cccnc2)c1C(=O)N[C@@H](C)C(C)(C)C,14758836,CHEMBL1916287,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1916287,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2cccnc2)c1C(=O)N[C@@H](C)C(C)(C)C,714,3.0
1,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,14758879,CHEMBL2332936,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2332936,CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,715,3.0
1,Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,14758890,CHEMBL2158780,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL2158780,Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,716,3.0
1,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,14769862,CHEMBL398295,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL398295,CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,717,3.0
1,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,14761137,CHEMBL398338,,microL/min/mg,8.32,,mL.min-1.g-1,8.32,OBSERVED,True,MATCHED,True,CHEMBL398338,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,718,8.32
1,Cc1cccc(Nc2ccccc2C(=O)O)c1C,14761181,CHEMBL686,,microL/min/mg,9.0,,mL.min-1.g-1,9.0,OBSERVED,True,MATCHED,True,CHEMBL686,Cc1cccc(Nc2ccccc2C(=O)O)c1C,719,9.0
1,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,14765435,CHEMBL2181927,,microL/min/mg,97.72,,mL.min-1.g-1,97.72,OBSERVED,True,MATCHED,True,CHEMBL2181927,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,720,97.72
1,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC,14765482,CHEMBL182682,,microL/min/mg,112.0,,mL.min-1.g-1,112.0,OBSERVED,True,MATCHED,True,CHEMBL182682,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC,721,112.0
1,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,14765529,CHEMBL1829876,,microL/min/mg,128.82,,mL.min-1.g-1,128.82,OBSERVED,True,MATCHED,True,CHEMBL1829876,CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,722,128.82
1,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,14758741,CHEMBL379866,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL379866,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,723,3.0
1,CN(C)c1ccnc2sc(C(N)=O)c(N)c12,14758866,CHEMBL1409708,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1409708,CN(C)c1ccnc2sc(C(N)=O)c(N)c12,724,3.0
1,N#Cc1cn(Cc2ccco2)c(=O)[nH]c1=O,14758915,CHEMBL1892766,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1892766,N#Cc1cn(Cc2ccco2)c(=O)[nH]c1=O,725,3.0
1,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,14758972,CHEMBL1020,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,726,4.0
1,CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,14758735,CHEMBL182380,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL182380,CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,727,3.0
1,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,14758745,CHEMBL256963,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL256963,Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,728,3.0
1,CCCCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,14758793,CHEMBL1082376,<,microL/min/mg,3.0,<,mL.min-1.g-1,3.0,OBSERVED,True,MATCHED,True,CHEMBL1082376,CCCCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,729,3.0
1,O=C(O)[C@H](Cc1ccccc1F)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,14758978,CHEMBL2158839,,microL/min/mg,4.0,,mL.min-1.g-1,4.0,OBSERVED,True,MATCHED,True,CHEMBL2158839,O=C(O)[C@H](Cc1ccccc1F)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,730,4.0
1,N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2nn[nH]c12,14763264,CHEMBL38182,,microL/min/mg,23.0,,mL.min-1.g-1,23.0,OBSERVED,True,MATCHED,True,CHEMBL38182,N#Cc1ccc(NC(=O)Nc2ccccc2Br)c2nn[nH]c12,731,23.0
1,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,14761192,CHEMBL2180612,,microL/min/mg,9.12,,mL.min-1.g-1,9.12,OBSERVED,True,MATCHED,True,CHEMBL2180612,COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,732,9.12
1,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,14765355,CHEMBL480601,,microL/min/mg,75.0,,mL.min-1.g-1,75.0,OBSERVED,True,MATCHED,True,CHEMBL480601,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,733,75.0
1,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,14762227,CHEMBL605846,,microL/min/mg,14.0,,mL.min-1.g-1,14.0,OBSERVED,True,MATCHED,True,CHEMBL605846,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,734,14.0
1,Cc1ccc2c(c1)c(Sc1cccc(Cl)c1)c(C)n2CC(=O)O,14761315,CHEMBL1917441,,microL/min/mg,12.0,,mL.min-1.g-1,12.0,OBSERVED,True,MATCHED,True,CHEMBL1917441,Cc1ccc2c(c1)c(Sc1cccc(Cl)c1)c(C)n2CC(=O)O,735,12.0
1,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,14763397,CHEMBL219861,,microL/min/mg,30.0,,mL.min-1.g-1,30.0,OBSERVED,True,MATCHED,True,CHEMBL219861,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,736,30.0
1,C(#Cc1n[nH]c2ccccc12)c1ccccc1,14763476,CHEMBL1631889,,microL/min/mg,35.0,,mL.min-1.g-1,35.0,OBSERVED,True,MATCHED,True,CHEMBL1631889,C(#Cc1n[nH]c2ccccc12)c1ccccc1,737,35.0
1,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,14762357,CHEMBL12610,,microL/min/mg,17.78,,mL.min-1.g-1,17.78,OBSERVED,True,MATCHED,True,CHEMBL12610,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,738,17.78
1,CN(C)S(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,14765396,CHEMBL2207286,,microL/min/mg,86.0,,mL.min-1.g-1,86.0,OBSERVED,True,MATCHED,True,CHEMBL2207286,CN(C)S(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,739,86.0
1,O=C(NCc1ccccc1)c1ccc2cccnc2c1O,14764392,CHEMBL217943,,microL/min/mg,49.0,,mL.min-1.g-1,49.0,OBSERVED,True,MATCHED,True,CHEMBL217943,O=C(NCc1ccccc1)c1ccc2cccnc2c1O,740,49.0
1,Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,14763463,CHEMBL569738,,microL/min/mg,34.67,,mL.min-1.g-1,34.67,OBSERVED,True,MATCHED,True,CHEMBL569738,Cc1cc(Nc2cncc(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1,741,34.67
1,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,14763473,CHEMBL414017,,microL/min/mg,35.0,,mL.min-1.g-1,35.0,OBSERVED,True,MATCHED,True,CHEMBL414017,Nc1nc(N)c2cc(NCc3ccc(Cl)c(Cl)c3)ccc2n1,742,35.0
1,OB1c2ccccc2N=C(S)N1c1cccnc1,14762263,CHEMBL435859,,microL/min/mg,14.79,,mL.min-1.g-1,14.79,OBSERVED,True,MATCHED,True,CHEMBL435859,OB1c2ccccc2N=C(S)N1c1cccnc1,743,14.79
1,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,14762294,CHEMBL570899,,microL/min/mg,15.85,,mL.min-1.g-1,15.85,OBSERVED,True,MATCHED,True,CHEMBL570899,Cc1cc(Nc2cncc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1,744,15.85
1,C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1,14762296,CHEMBL1645135,,microL/min/mg,15.85,,mL.min-1.g-1,15.85,OBSERVED,True,MATCHED,True,CHEMBL1645135,C[C@H](NC(=O)c1cccc2c1N(Cc1ccc(Cl)cc1)CC2)c1ccc(C(=O)O)cc1,745,15.85
1,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,14763272,CHEMBL576981,,microL/min/mg,23.44,,mL.min-1.g-1,23.44,OBSERVED,True,MATCHED,True,CHEMBL576981,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,746,23.44
1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,14763275,CHEMBL563,,microL/min/mg,23.5,,mL.min-1.g-1,23.5,OBSERVED,True,MATCHED,True,CHEMBL563,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,747,23.5
1,CCOc1ccc(NC(C)=O)cc1,14763296,CHEMBL16073,,microL/min/mg,24.55,,mL.min-1.g-1,24.55,OBSERVED,True,MATCHED,True,CHEMBL16073,CCOc1ccc(NC(C)=O)cc1,748,24.55
1,O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1,14761261,CHEMBL496929,,microL/min/mg,10.72,,mL.min-1.g-1,10.72,OBSERVED,True,MATCHED,True,CHEMBL496929,O=C(Nc1ccc(CCO)cc1)c1cc2cc(Cl)ccc2[nH]1,749,10.72
1,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,14762221,CHEMBL345937,,microL/min/mg,13.8,,mL.min-1.g-1,13.8,OBSERVED,True,MATCHED,True,CHEMBL345937,CC1Sc2c(C(=O)O)c(=O)c3cc(F)c(N4CCNCC4)cc3n21,750,13.8
1,Nc1c2c(nc3ccccc13)CCCC2,14763410,CHEMBL95,,microL/min/mg,30.5,,mL.min-1.g-1,30.5,OBSERVED,True,MATCHED,True,CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,751,30.5
1,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,14763285,CHEMBL522460,,microL/min/mg,24.0,,mL.min-1.g-1,24.0,OBSERVED,True,MATCHED,True,CHEMBL522460,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,752,24.0
1,NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,14763426,CHEMBL444884,,microL/min/mg,31.0,,mL.min-1.g-1,31.0,OBSERVED,True,MATCHED,True,CHEMBL444884,NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,753,31.0
1,CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1,14763458,CHEMBL1221660,,microL/min/mg,34.0,,mL.min-1.g-1,34.0,OBSERVED,True,MATCHED,True,CHEMBL1221660,CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1,754,34.0
1,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,14763424,CHEMBL1916281,,microL/min/mg,31.0,,mL.min-1.g-1,31.0,OBSERVED,True,MATCHED,True,CHEMBL1916281,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,755,31.0
