activity_id,molecule_id,canonical_smiles_rdkit,censoring_class,scaffold_group_key,outer_fold
14764383,CHEMBL1945041,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,1
14764385,CHEMBL2207654,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,IN-RANGE,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12,1
14764386,CHEMBL513370,COc1ccc(N(C(=O)c2ccoc2Cl)C(C(=O)NC[C@@H](C)O)c2ccccc2F)c(OC)c1,IN-RANGE,O=C(c1ccoc1)N(Cc1ccccc1)c1ccccc1,0
14764388,CHEMBL322479,CC(C)(CCCCCOCCc1ccccc1)NCCc1ccc(O)c2nc(O)sc12,IN-RANGE,c1ccc(CCOCCCCCCNCCc2cccc3ncsc23)cc1,3
14764390,CHEMBL2137199,OC(c1ccc(-c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)c(F)c1)(C(F)(F)F)C(F)(F)F,IN-RANGE,c1ccc(-c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)cc1,0
14764391,CHEMBL408,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,IN-RANGE,O=C1NC(=O)C(Cc2ccc(OCC3CCc4ccccc4O3)cc2)S1,0
14764392,CHEMBL217943,O=C(NCc1ccccc1)c1ccc2cccnc2c1O,IN-RANGE,O=C(NCc1ccccc1)c1ccc2cccnc2c1,0
14764393,CHEMBL1082812,N#Cc1c(-c2ccccc2)nc(SCCc2ccccc2)[nH]c1=O,IN-RANGE,O=c1cc(-c2ccccc2)nc(SCCc2ccccc2)[nH]1,2
14764395,CHEMBL2018969,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1,IN-RANGE,O=S(=O)(Nc1nn(Cc2ccccc2)c2ccccc12)c1cccs1,2
14764396,CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,IN-RANGE,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,4
14764403,CHEMBL100979,Cc1nc2ccccn2c1-c1ccnc(N)n1,IN-RANGE,c1ccn2c(-c3ccncn3)cnc2c1,0
14764404,CHEMBL2361207,COc1ccc(C#Cc2ccc([C@@H]3[C@H](CO)N4CCCCN(C(=O)Nc5cccc(F)c5)C[C@@H]34)cc2)cc1,IN-RANGE,O=C(Nc1ccccc1)N1CCCCN2C[C@@H](c3ccc(C#Cc4ccccc4)cc3)[C@@H]2C1,1
14764405,CHEMBL2171017,COc1ccc(C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1Cl,IN-RANGE,O=C(NCCN1CCN(Cc2ccccc2)CC1)c1ccccc1,3
14764409,CHEMBL464081,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,IN-RANGE,O=C1C[C@H]2CC[C@]1(CS(=O)(=O)N1CCN(c3ccccn3)CC1)C2,0
14764414,CHEMBL2331843,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,IN-RANGE,c1c[nH+]c2cc(Sc3nc(N4CCCC4)c4cc[nH]c4n3)cnc2c1,0
14764415,CHEMBL1610669,CC(C)CCOc1ccc(N)cc1,IN-RANGE,c1ccccc1,3
14764416,CHEMBL2152252,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,IN-RANGE,O=S(=O)(Nc1ccccc1)c1cccc(-c2cnccn2)c1,4
14764426,CHEMBL2349318,CCC[C@H](CO)Nc1nc(S[C@@H](C)c2cccc(C#N)c2)nc2[nH]c(=O)sc12,IN-RANGE,O=c1[nH]c2nc(SCc3ccccc3)ncc2s1,0
14764429,CHEMBL1922056,C[C@@](C(=O)O[C@H]1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(Cc3nc(-c4ccccc4)no3)CCC1CC2)C(c1ccccc1)N1CCCCC1,1
14764430,CHEMBL1916275,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)c(C)nn2-c2ccccc2)cc1,IN-RANGE,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,0
14764435,CHEMBL1164165,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2ccccc12,IN-RANGE,O=c1[nH]c(-c2ccccc2)nc2ccccc12,2
14764437,CHEMBL361431,CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,IN-RANGE,O=C(Nc1cccc(Nc2ccnc(OC3CCNCC3)n2)c1)c1cccc(N2CCOCC2)c1,0
14764438,CHEMBL1916082,CCC(CC)NC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,3
14764446,CHEMBL2178393,Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,IN-RANGE,O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nncs2)s1,0
14764447,CHEMBL1940652,COc1ccncc1-c1ccccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1,IN-RANGE,O=C(c1ccc(-c2ccccc2)o1)N(Cc1ccccc1-c1cccnc1)c1ccc(N2CCNCC2)cc1,1
14764451,CHEMBL259850,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,IN-RANGE,O=C(NCc1ccccc1)Nc1nccs1,0
14764452,CHEMBL1924046,CC(C)=CCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2,IN-RANGE,O=C(O[C@H]1C[NH+]2CCC1CC2)C(c1ccccc1)N1CCCCC1,0
14764453,CHEMBL1945299,COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3cccc(CCNCc4ccccc4)c3)c2s1,4
14764454,CHEMBL110861,Oc1nc2c(O)ccc(CCNCCOCCCOCCc3ccccc3)c2s1,IN-RANGE,c1ccc(CCOCCCOCCNCCc2cccc3ncsc23)cc1,2
14764458,CHEMBL2147032,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,IN-RANGE,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,4
14764459,CHEMBL379787,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,IN-RANGE,O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1ccccc1,0
14764464,CHEMBL1532611,Nc1ccc(OCCc2ccccc2)cc1,IN-RANGE,c1ccc(CCOc2ccccc2)cc1,2
14764466,CHEMBL1263,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,IN-RANGE,c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1,0
14764467,CHEMBL1916277,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,IN-RANGE,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,0
14764469,CHEMBL2326623,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)[C@H]2COCCN2)c1,IN-RANGE,O=C(NCc1cccc(Cn2nc(NS(=O)(=O)c3cccs3)c3ccccc32)c1)[C@H]1COCCN1,1
14764472,CHEMBL20921,Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1,IN-RANGE,O=C(CSc1nc2ccccc2s1)NC1CCN(Cc2ccccc2)CC1,0
14764473,CHEMBL1916276,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)cnn2-c2ccccc2)cc1,IN-RANGE,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,0
14764474,CHEMBL1916267,CCC(CC)NC(=O)c1cnn(Cc2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1Cc1ccccc1)c1ccccc1,3
14764479,CHEMBL1800658,CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,IN-RANGE,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,2
14764480,CHEMBL1916084,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3)cnn2-c2ccccc2)cc1,IN-RANGE,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,0
14764483,CHEMBL1645392,Cc1noc(C)c1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,IN-RANGE,O=S(=O)(NCc1ccc(-c2cnoc2)cc1)c1cnoc1,2
14764484,CHEMBL1381233,O=C(Nc1ccncc1)c1cccc2ccccc12,IN-RANGE,O=C(Nc1ccncc1)c1cccc2ccccc12,1
14764485,CHEMBL1423878,Oc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Br)cc1,IN-RANGE,c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,4
14764488,CHEMBL1644331,c1ccc(Sc2ccc3ccccc3n2)cc1,IN-RANGE,c1ccc(Sc2ccc3ccccc3n2)cc1,2
14764492,CHEMBL105462,C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,IN-RANGE,O=C(CNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)CCc1c[nH]cn1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCc1ccccc1,2
14764493,CHEMBL1921942,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccccc1,0
14764494,CHEMBL380732,CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,IN-RANGE,c1ccc(CSc2ncc3scnc3n2)cc1,1
14764495,CHEMBL1945289,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)cc1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3cccc(CNCc4ccccc4)c3)c2s1,1
14764496,CHEMBL1770471,CSCCC(NC(=O)c1sccc1Cl)c1nc2ccccc2[nH]1,IN-RANGE,O=C(NCc1nc2ccccc2[nH]1)c1cccs1,3
14764497,CHEMBL1947157,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCc3cccc(CNCCc4ccccc4)c3)c2s1,2
14764500,CHEMBL2347404,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2Cl)c1,IN-RANGE,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2)cc1,4
14764505,CHEMBL210730,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1,IN-RANGE,O=C(Nc1nc2ccccc2[nH]1)c1ccccc1,3
14764506,CHEMBL272551,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,IN-RANGE,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,1
14764513,CHEMBL1783119,COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,IN-RANGE,O=C(NCc1cn(-c2ccnc3ccccc23)nn1)c1ccccc1,3
14764519,CHEMBL1921946,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C(c1ccccc1)N1CCCCC1)C2)Nc1ccccn1,3
14764520,CHEMBL1921936,C[C@@](C(=O)O[C@H]1C[N+]2(CCCOc3ccc(F)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,2
14764521,CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,IN-RANGE,c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccccc3)CC2)cc1,4
14764522,CHEMBL396043,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,IN-RANGE,c1ccc(CSc2ncc3sc(NC4CC4)nc3n2)cc1,2
14764523,CHEMBL550902,O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(-c2cccnc2)c1,3
14764524,CHEMBL1921913,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3c[nH]c4ccccc34)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCc3c[nH]c4ccccc34)CCC1CC2)C(c1ccccc1)N1CCCCC1,1
14764525,CHEMBL197714,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,IN-RANGE,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,4
14764529,CHEMBL343199,CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccccc1)CCN2,IN-RANGE,c1ccc(C2=Nc3cnccc3NCC2)cc1,4
14764530,CHEMBL143305,Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,IN-RANGE,c1cc(CCCOc2ccc(C3=NCCO3)cc2)on1,3
14764531,CHEMBL1299863,CCc1c(C)nc(SCC(=O)Nc2nc(-c3ccc(OC)cc3)cs2)nc1O,IN-RANGE,O=C(CSc1ncccn1)Nc1nc(-c2ccccc2)cs1,4
14764532,CHEMBL139,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,IN-RANGE,c1ccc(Nc2ccccc2)cc1,1
14764536,CHEMBL2181753,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,IN-RANGE,O=C(NCc1ccccc1)NCc1ccccc1-c1ccccc1,3
14764537,CHEMBL1489611,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,IN-RANGE,O=C(CSc1nnc(-c2ccccc2)o1)N1CCN(C(=O)c2ccco2)CC1,4
14764538,CHEMBL564885,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(NCC2CCNCC2)c1Cl,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(NCC2CCNCC2)c1,3
14765312,CHEMBL1807824,CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,IN-RANGE,O=c1[nH]c2cccc(CCNCCSCCCNCCc3ccccc3)c2s1,2
14765314,CHEMBL336619,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1Cl,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccccc1,3
14765322,CHEMBL1807820,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCCSCCOCCc3cccc4ccccc34)c2s1,2
14765326,CHEMBL1596896,Cc1cccc(NC(=O)Nc2cccc3ccccc23)c1,IN-RANGE,O=C(Nc1ccccc1)Nc1cccc2ccccc12,1
14765327,CHEMBL1351332,O=C(NCc1ccccc1)c1cc(-c2ccco2)on1,IN-RANGE,O=C(NCc1ccccc1)c1cc(-c2ccco2)on1,1
14765328,CHEMBL1573309,CCN(CC)CCn1c2ccccc2c2cnc(N)c(C#N)c21,IN-RANGE,c1ccc2c(c1)[nH]c1ccncc12,1
14765329,CHEMBL550637,Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2,IN-RANGE,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc(C(=O)N2CC3CNCC(C2)O3)c1,1
14765331,CHEMBL1921925,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3cc4ccccc4s3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCCc3cc4ccccc4s3)CCC1CC2)C(c1ccccc1)N1CCCCC1,0
14765332,CHEMBL1213118,CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1,IN-RANGE,c1ccc2nc(N3CCNCC3)c(Cn3nc(-c4ccc5ncsc5c4)c4cncnc43)cc2c1,4
14765333,CHEMBL1916264,CCC(CC)NC(=O)c1cnn(-c2ccccc2Cl)c1NS(=O)(=O)c1ccc(C)cc1,IN-RANGE,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,3
14765341,CHEMBL562698,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCNCC2)c1Cl,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1ccnc(N2CCNCC2)c1,4
14765343,CHEMBL1868126,COc1cccc2sc(NC(=O)c3ccccc3)nc12,IN-RANGE,O=C(Nc1nc2ccccc2s1)c1ccccc1,2
14765344,CHEMBL407960,COc1ccc(OC)c(CNc2n[nH]c3ccnc(Oc4ccccc4)c23)c1,IN-RANGE,c1ccc(CNc2n[nH]c3ccnc(Oc4ccccc4)c23)cc1,4
14765352,CHEMBL185658,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,IN-RANGE,c1ccc(CNc2[nH]nc3cccc(Oc4ccccc4)c23)cc1,4
14765353,CHEMBL1807825,CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,IN-RANGE,O=c1[nH]c2cccc(CCNCCSCCCNCCc3ccccc3)c2s1,2
14765354,CHEMBL1807817,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCOCCc3ccccc3)c2s1,IN-RANGE,O=c1[nH]c2cccc(CCNCCSCCCOCCc3ccccc3)c2s1,4
14765355,CHEMBL480601,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,IN-RANGE,O=C1C[C@H]2CC[C@]1(CS(=O)(=O)NC1CCN(c3ccccn3)CC1)C2,2
14765358,CHEMBL2335890,COCCN(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,IN-RANGE,c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,4
14765361,CHEMBL469727,COCc1ccoc1C(=O)N(c1ccc(OC)cc1OC)C(C(=O)NC[C@@H](C)O)c1ccccc1F,IN-RANGE,O=C(c1ccco1)N(Cc1ccccc1)c1ccccc1,2
14765365,CHEMBL1458025,Cc1sc2ncnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)c2c1C,IN-RANGE,O=C(CSc1ncnc2sccc12)N1CCN(C(=O)c2ccco2)CC1,3
14765367,CHEMBL1921923,C[C@@](C(=O)O[C@H]1C[N+]2(CCCc3cncnc3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCCc3cncnc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,2
14765368,CHEMBL1276308,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,IN-RANGE,O=C1C=C2CC[C@@H]3C(=C2CC1)[C@@H](c1ccccc1)CC1CCC[C@H]13,4
14765370,CHEMBL1308362,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,IN-RANGE,O=C(CSc1nnc2ccc3ccccc3n12)N1CCN(C(=O)c2ccco2)CC1,4
14765371,CHEMBL134074,Cc1ccc2c(c1)C1(CCN(CCc3nc(-c4ccccc4)oc3C)CC1)OC(=O)N2,IN-RANGE,O=C1Nc2ccccc2C2(CCN(CCc3coc(-c4ccccc4)n3)CC2)O1,4
14765372,CHEMBL549620,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1c(Cl)ccc2nc(CN3CCN(CCO)CC3)ccc12,IN-RANGE,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc2nc(CN3CCNCC3)ccc12,1
14765377,CHEMBL1921919,Cc1cc(CCC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)ccn1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,2
14765379,CHEMBL1800656,CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,IN-RANGE,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2[nH]c(=O)sc12,2
14765380,CHEMBL267744,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,IN-RANGE,O=C(c1ccccc1)c1cccs1,3
14765381,CHEMBL187857,CSc1nccc(Nc2cc(NC(=O)c3cc(F)cc(N4CCOCC4)c3)ccc2C)n1,IN-RANGE,O=C(Nc1cccc(Nc2ccncn2)c1)c1cccc(N2CCOCC2)c1,0
14765385,CHEMBL1465276,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,IN-RANGE,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,3
14765386,CHEMBL551170,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,IN-RANGE,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(-n2ncc(=O)[nH]c2=O)c1,3
14765391,CHEMBL1924047,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,0
14765392,CHEMBL475534,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,IN-RANGE,C1=CC(c2ccccc2)C=CN1,0
14765394,CHEMBL511444,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)c3cccc4ccccc34)[C@H]21)C(C)(C)C,IN-RANGE,O=C(N[C@H]1CC[C@@H]2CCN[C@@H]21)c1cccc2ccccc12,0
14765395,CHEMBL51478,COc1ccnc(CSc2nc3ccccc3[nH]2)c1,IN-RANGE,c1ccc(CSc2nc3ccccc3[nH]2)nc1,0
14765396,CHEMBL2207286,CN(C)S(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,IN-RANGE,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,2
14765404,CHEMBL2021706,CCC[C@@H](CNC(=O)c1nc(Cl)c(N)nc1N)[N+](C)(C)CCCc1ccc(OC)cc1,IN-RANGE,O=C(NCC[NH2+]CCCc1ccccc1)c1cnccn1,1
14765405,CHEMBL2216830,C=CC(=O)Nc1cccc(CN2C(=O)N(c3c(Cl)c(OC)cc(OC)c3Cl)Cc3cnc(NCCCCN(CC)CC)nc32)c1,IN-RANGE,O=C1N(c2ccccc2)Cc2cncnc2N1Cc1ccccc1,3
14765407,CHEMBL1924049,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccccc3F)CCC1CC2)(c1ccccc1)N1CCCCC1,IN-RANGE,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,0
14765408,CHEMBL275224,c1ccc2c(c1)[nH]c1cnccc12,IN-RANGE,c1ccc2c(c1)[nH]c1cnccc12,2
14765413,CHEMBL2346975,CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,IN-RANGE,c1cc(C2CCN(c3ccc4nncn4n3)CC2)ccc1OCCN1CCNCC1,4
14765424,CHEMBL360227,CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,IN-RANGE,O=C1Nc2ccccc2C1c1ccccc1,3
14765425,CHEMBL1916085,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N(C)C3CCCCC3)cnn2-c2ccccc2)cc1,IN-RANGE,O=C(NC1CCCCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,0
14765426,CHEMBL1536083,CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,IN-RANGE,O=S(=O)(Nc1ccccc1)c1ccccc1,0
14765430,CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IN-RANGE,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,1
14765431,CHEMBL2348645,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCCC4)c3)ncc2C#N)s1,IN-RANGE,c1cc(Nc2nccc(-c3cncs3)n2)cc(N2CCCCC2)c1,3
14765432,CHEMBL1818218,CC(C)CNc1nc(N2CCN(CC3CCCOC3)CC2)ncc1C(=O)NCc1ccccc1,IN-RANGE,O=C(NCc1ccccc1)c1cnc(N2CCN(CC3CCCOC3)CC2)nc1,0
14765433,CHEMBL412142,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,IN-RANGE,c1ccc(-c2nc(NCCNc3ccccn3)ncc2-c2ncc[nH]2)cc1,1
14765435,CHEMBL2181927,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,IN-RANGE,C1=C[C@@H](c2ccccc2)c2cnccc2N1,3
14765436,CHEMBL1608462,Cc1cc(C)c(CNC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)c(O)n1,IN-RANGE,O=C(NCc1cccnc1)c1cc(C2CC2)nc2[nH]ncc12,2
