Internal ID,canonical_smiles_rdkit,scaffold_group,outer_fold,is_sensitivity_member,has_target
Mol1899,CN(CCNC(=O)NC1CCOCC1)C1CCCC1,O=C(NCCNC1CCCC1)NC1CCOCC1,3,False,True
Mol1900,Cc1cccc([C@H]2CN(C(=O)C3CCCC3)[C@@H]3CCN(CC4CC4)C[C@H]23)c1,O=C(C1CCCC1)N1C[C@H](c2ccccc2)[C@H]2CN(CC3CC3)CC[C@H]21,2,True,True
Mol1901,COc1ccc(Cl)cc1NC(=O)CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1,O=C(CN1CCCN(c2ccccn2)CC1)Nc1ccccc1,0,True,True
Mol1902,Cc1noc(NCc2c(C)nn(C)c2C)n1,c1noc(NCc2cn[nH]c2)n1,3,False,True
Mol1903,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)CCc3cccc(Cl)c3)C2)n1,O=C(CCc1ccccc1)N1CCC(c2cc(Nc3ccccn3)ccn2)C1,0,True,True
Mol1904,Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1S(=O)(=O)N(C)C,O=C(CNC1CCCCC1)Nc1ccccc1,3,True,True
Mol1905,CC(C)Oc1ccc(C#N)cc1NC1CCN(C)CC1,c1ccc(NC2CCNCC2)cc1,2,False,True
Mol1906,CCc1cc(NS(C)(=O)=O)n(C)n1,c1cn[nH]c1,2,False,True
Mol1907,Cc1ncc(-c2ccccn2)c(CCNC(=O)C2CCCC2)n1,O=C(NCCc1ncncc1-c1ccccn1)C1CCCC1,0,True,True
Mol1908,O=C(Nc1ccc2c(c1)N(CC(F)F)C(=O)CS2)C1CC=CC1,O=C1CSc2ccc(NC(=O)C3CC=CC3)cc2N1,1,True,True
Mol1909,Cc1nccc(NC(=O)c2ccc(Cl)nc2Cl)n1,O=C(Nc1ccncn1)c1cccnc1,3,True,True
Mol1910,O=c1c2ccccc2nnn1CCOc1ccc(F)cc1,O=c1c2ccccc2nnn1CCOc1ccccc1,4,True,True
Mol1911,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,c1ccc(Nc2ccc3ncc(-c4cn[nH]c4)nc3c2)cc1,0,True,True
Mol1912,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2cc(NC(=O)/C=C/C=C/c3ccc(C(F)(F)F)cc3)ccc2N1C,O=C(/C=C/C=C/c1ccccc1)Nc1ccc2c(c1)CCNC(=O)CN2,2,True,True
Mol1913,O=C(Nc1ccc(COC2CCCC2)cc1)N1CCC(CO)CC1,O=C(Nc1ccc(COC2CCCC2)cc1)N1CCCCC1,1,False,True
Mol1914,COC[C@@H](O)Cn1c(C)nc2ccccc21,c1ccc2[nH]cnc2c1,4,False,True
Mol1915,c1nn(C2CCOCC2)cc1Nc1ncc2nnn(-c3ccc4cn[nH]c4c3)c2n1,c1nn(C2CCOCC2)cc1Nc1ncc2nnn(-c3ccc4cn[nH]c4c3)c2n1,4,True,True
Mol1916,C1CN(c2nc3c(c(N4CCSCC4)n2)SCC3)CCS1,C1CN(c2nc3c(c(N4CCSCC4)n2)SCC3)CCS1,3,True,True
Mol1917,Cc1cc(C)n2nc(C)c(C(=O)NCC3CC3)c2n1,O=C(NCC1CC1)c1cnn2cccnc12,1,True,True
Mol1918,CCN(CC)C(=O)CSCc1cncc(F)c1,c1ccncc1,0,True,True
Mol1919,Cc1ccc(S(=O)(=O)N2CCC(c3nnc(-c4cccnc4)o3)C2)cc1,O=S(=O)(c1ccccc1)N1CCC(c2nnc(-c3cccnc3)o2)C1,1,True,True
Mol1920,CC1(C)[C@H]2CC=C(CN3CCC4(CCC(=O)N4)CC3)[C@@H]1C2,O=C1CCC2(CCN(CC3=CC[C@H]4C[C@@H]3C4)CC2)N1,0,False,True
Mol1921,O=C(c1cc(-c2ccc(F)cc2)on1)N1CC[C@H](Oc2ccccc2F)[C@@H](O)CC1,O=C(c1cc(-c2ccccc2)on1)N1CCC[C@@H](Oc2ccccc2)CC1,2,True,True
Mol1922,CC(C)c1nsc(N2CCC(Nc3cccnc3)CC2)n1,c1cncc(NC2CCN(c3ncns3)CC2)c1,0,True,True
Mol1923,COc1cccc(Oc2ccc(NC(=O)CN3CCOCC3)cn2)c1,O=C(CN1CCOCC1)Nc1ccc(Oc2ccccc2)nc1,4,False,True
Mol1924,Cc1cc(C(F)(F)F)nc(CCNC(=O)N(C)Cc2c(C)noc2C)n1,O=C(NCCc1ncccn1)NCc1cnoc1,3,True,True
Mol1925,CC1(C)[C@@H]2C[C@H]1[C@@]1(O)[C@@H](C2)Oc2c(ccc(O)c2C(=O)NCCNc2ccccn2)[C@@H]1O,O=C(NCCNc1ccccn1)c1cccc2c1O[C@@H]1C[C@H]3C[C@H](C3)C1C2,0,True,True
Mol1926,CC(=O)Nc1ccc(CNCCOc2ccc(F)cc2F)cc1,c1ccc(CNCCOc2ccccc2)cc1,1,True,True
Mol1927,CCCc1cc(O)nc(SCC(=O)N2CCN(C)CC2)n1,O=C(CSc1ncccn1)N1CCNCC1,0,False,True
Mol1928,CN1CCC(O)(CNS(=O)(=O)CC2CCCCC2)CC1,O=S(=O)(CC1CCCCC1)NCC1CCNCC1,1,False,True
Mol1929,COCCCNc1ncc(-c2cc(C)no2)c(C(C)C)n1,c1ncc(-c2ccno2)cn1,3,True,True
Mol1930,Nc1ccnc2ccc(Oc3ccccc3)cc12,c1ccc(Oc2ccc3ncccc3c2)cc1,2,True,True
Mol1931,Cc1ccc(-c2ccc(N(C)CCO)nn2)c(-n2cccn2)c1,c1cnnc(-c2ccccc2-n2cccn2)c1,0,False,True
Mol1932,COc1ccc(-c2cc(C(C)(C)C)nc(-c3ncccn3)n2)cc1,c1ccc(-c2ccnc(-c3ncccn3)n2)cc1,4,True,True
Mol1933,O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1ncc(Cl)cn1,O=C(CC[C@@H]1CCCN2CCCC[C@H]12)NCc1ncccn1,0,False,True
Mol1934,Cc1nc2ncc3c(n2n1)CCCC3=O,O=C1CCCc2c1cnc1ncnn21,3,False,True
Mol1935,O/N=C1/CCCc2c1cnc1ncnn21,N=C1CCCc2c1cnc1ncnn21,2,False,True
Mol1936,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,O=C(Nc1ccc(-c2cn[nH]c2)cc1)C1COc2ccccc2O1,1,True,True
Mol1937,CCc1cc(CNC(=O)Nc2ccc(N3CCSCC3)cc2)on1,O=C(NCc1ccno1)Nc1ccc(N2CCSCC2)cc1,1,True,True
Mol1938,CCCN(CCC1=CCCCC1)C(=O)Cc1n[nH]c(=O)[nH]1,O=C(Cc1n[nH]c(=O)[nH]1)NCCC1=CCCCC1,1,False,True
Mol1939,C/C(=C/COc1c2occc2cc2ccc(=O)oc12)CO,O=c1ccc2cc3ccoc3cc2o1,4,True,True
Mol1940,Cc1cc(-c2nc(N(C)C)no2)cc(O)n1,c1cc(-c2ncno2)ccn1,1,False,True
Mol1941,CCc1cnccc1C(=O)Nc1cnccn1,O=C(Nc1cnccn1)c1ccncc1,4,False,True
Mol1942,CN(C)c1nccc(N2CCN(CCCCCF)CC2)n1,c1cc(N2CCNCC2)ncn1,4,True,True
Mol1943,CC(=O)NC1CCC(NCCc2c(C)cccc2C)CC1,c1ccc(CCNC2CCCCC2)cc1,2,False,True
Mol1944,Cc1nnc2ncc(-c3cccc4ccnn34)cn12,c1cc(-c2cnc3nncn3c2)n2nccc2c1,4,True,True
Mol1945,O=C(CC/C=C/c1ccccc1)Nc1ccccc1N1CCOC1=O,O=C(CC/C=C/c1ccccc1)Nc1ccccc1N1CCOC1=O,2,True,True
Mol1946,COc1cc(CN2C[C@H]3CCc4c(nc(C)[nH]c4=O)[C@H]3C2)cc(OC)c1OC,O=c1[nH]cnc2c1CC[C@@H]1CN(Cc3ccccc3)C[C@H]21,2,False,True
Mol1947,Cc1ccnc(NCc2cccnc2)n1,c1cnc(NCc2cccnc2)nc1,4,False,True
Mol1948,CC(=O)N1CCN([C@H]2CCN(C(=O)c3cc4cc(Cl)ccc4o3)CC[C@@H]2O)CC1,O=C(c1cc2ccccc2o1)N1CCC[C@@H](N2CCNCC2)CC1,3,True,True
Mol1949,c1nc(N2CCC3(CCCCC3)C2)c2cn[nH]c2n1,c1nc(N2CCC3(CCCCC3)C2)c2cn[nH]c2n1,2,True,True
Mol1950,CC(C)(C)CCCNC(=O)N1CCN(Cc2ccon2)CC1,c1cc(CN2CCNCC2)no1,3,True,True
Mol1951,COc1ccc(-c2nn(C)c3ccccc23)c(OC)c1OC,c1ccc(-c2n[nH]c3ccccc23)cc1,3,True,True
Mol1952,COCC1(CNC(=O)c2cc(Cl)cnc2O)CCC1,O=C(NCC1CCC1)c1cccnc1,3,True,True
Mol1953,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,c1ccc(COc2ccc(Cc3cncnc3)cc2)cc1,0,True,True
Mol1954,CCSCCC(=O)NCCn1nc(C)c(CC)c1C,c1cn[nH]c1,2,True,True
Mol1955,Cc1cccc(NCCc2cc(F)cc3c2OCOC3)n1,c1ccc(NCCc2cccc3c2OCOC3)nc1,4,True,True
Mol1956,COCC1(CNS(=O)(=O)c2ccc3[nH]cnc3c2)CCC1,O=S(=O)(NCC1CCC1)c1ccc2[nH]cnc2c1,0,True,True
Mol1957,Clc1ccc(CSc2nc(-c3ccccc3)c[nH]2)cn1,c1ccc(-c2c[nH]c(SCc3cccnc3)n2)cc1,3,True,True
Mol1958,CCc1ccccc1S(=O)(=O)NCCc1cn[nH]c1,O=S(=O)(NCCc1cn[nH]c1)c1ccccc1,1,True,True
Mol1959,Fc1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,c1ccc(CN2CCCN(c3ccc4nnnn4n3)CC2)cc1,3,True,True
Mol1960,CC(C)c1nnc(CN(C(C)C)C2CCOCC2)o1,c1nnc(CNC2CCOCC2)o1,4,True,True
Mol1961,CNc1ncc(CN(C)CCN2CCCCC2)cn1,c1ncc(CNCCN2CCCCC2)cn1,4,True,True
Mol1962,C#CCOc1ccc(OC)cc1C(N)=O,c1ccccc1,2,True,True
Mol1963,Cc1cc(C)nc(N2Cc3ccccc3C2=N)n1,N=C1c2ccccc2CN1c1ncccn1,0,True,True
Mol1964,O=C(O)c1csc(Cc2ccc(Cl)cc2)n1,c1ccc(Cc2nccs2)cc1,3,False,True
Mol1965,CCOc1cc(N(C)CC2CCN(C)CC2)ncn1,c1cc(NCC2CCNCC2)ncn1,4,True,True
Mol1966,O=C(c1cc(F)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1ccccc1)N1CCN(C(=O)C2CC2)CC1,2,False,True
Mol1967,Cc1ccnc(N2CCC(OCC3CCCC3)CC2)n1,c1cnc(N2CCC(OCC3CCCC3)CC2)nc1,1,True,True
Mol1968,Fc1cc(Br)ccc1CNCc1ccccn1,c1ccc(CNCc2ccccn2)cc1,2,True,True
Mol1969,CN(CCSc1ccc2nnnn2n1)Cc1ccccc1,c1ccc(CNCCSc2ccc3nnnn3n2)cc1,2,True,True
Mol1970,Cc1cccc(NCCN2C(=O)CCC2=O)n1,O=C1CCC(=O)N1CCNc1ccccn1,0,False,True
Mol1971,Cc1ncsc1CNc1nnc(-c2ccncc2)o1,c1cc(-c2nnc(NCc3cncs3)o2)ccn1,3,True,True
Mol1972,c1ccc(-c2nc(CSc3ccc(-n4cccn4)nn3)cs2)cc1,c1ccc(-c2nc(CSc3ccc(-n4cccn4)nn3)cs2)cc1,0,True,True
Mol1973,CCS(=O)(=O)N(C)c1ccc(N(C)C)cc1,c1ccccc1,2,False,True
Mol1974,Cc1ccc(CN)c(-n2cc(Cl)cn2)n1,c1ccc(-n2cccn2)nc1,2,False,True
Mol1975,Cc1nccc(NC(=O)c2ccncc2Cl)c1Cl,O=C(Nc1ccncc1)c1ccncc1,0,True,True
Mol1976,COC(=O)c1cccc2c1CCCN2C(=O)c1ccc(F)cc1F,O=C(c1ccccc1)N1CCCc2ccccc21,3,True,True
Mol1977,CCc1nc(CNc2ccc(C#N)nc2)cs1,c1cncc(NCc2cscn2)c1,1,False,True
Mol1978,O=c1oc2cccnc2n1Cc1ccccn1,O=c1oc2cccnc2n1Cc1ccccn1,2,False,True
Mol1979,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3)C2)n1,O=C(COc1ccccc1)N1CCC(c2cc(Nc3ccccn3)ccn2)C1,3,True,True
Mol1980,CC(C)CCCNC(=O)c1[nH]ncc1Br,c1cn[nH]c1,2,True,True
Mol1981,COc1cccc(C)c1C(=O)N[C@H](CO)CCSC,c1ccccc1,2,True,True
Mol1982,N#Cc1cccc(CNCc2ccccn2)c1,c1ccc(CNCc2ccccn2)cc1,2,False,True
Mol1983,CC(=O)N(C)[C@H]1CC2(CCN(C(=O)COc3ccc(F)cc3F)CC2)OC[C@]1(C)O,O=C(COc1ccccc1)N1CCC2(CCCCO2)CC1,1,False,True
Mol1984,O=C(CCc1cn[nH]c1)NCCCn1cc(Cl)cn1,O=C(CCc1cn[nH]c1)NCCCn1cccn1,2,False,True
Mol1985,Cc1nn(C)c(C)c1-c1cc(C(C)(C)C)nc(N(C)C)n1,c1cc(-c2cn[nH]c2)ncn1,1,True,True
Mol1986,C[C@@H](NC(=O)N1CCC2(CCOCC2)CC1)c1ccc(F)cc1,O=C(NCc1ccccc1)N1CCC2(CCOCC2)CC1,4,True,True
Mol1987,CSc1ncccc1C(=O)Nc1ccc(-c2nnc(C)[nH]2)cc1,O=C(Nc1ccc(-c2nnc[nH]2)cc1)c1cccnc1,1,False,True
Mol1988,CCc1c(C(=O)N2CC[C@@](O)(CC(C)C)[C@@H](Oc3ccc(F)cc3)C2)[nH]c2ccc(C)cc12,O=C(c1cc2ccccc2[nH]1)N1CCC[C@@H](Oc2ccccc2)C1,4,True,True
Mol1989,COc1cccc(Cn2cnc3c(c2=O)COCC3)c1Cl,O=c1c2c(ncn1Cc1ccccc1)CCOC2,2,True,True
Mol1990,CN(Cc1cnc2ccccc2n1)S(=O)(=O)N1CCCC1,O=S(=O)(NCc1cnc2ccccc2n1)N1CCCC1,3,True,True
Mol1991,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@H]1O,O=C(NCCCNC[C@H]1CC[C@H](n2ccc3cncnc32)O1)Nc1ccccc1,3,True,True
Mol1992,CCN1CCC(CCNc2ncc(C)c(N(C)C)n2)CC1,c1cnc(NCCC2CCNCC2)nc1,3,False,True
Mol1993,Cc1cc(C(=O)N(C)CCCC2CCCC2)cc(C)n1,O=C(NCCCC1CCCC1)c1ccncc1,0,True,True
Mol1994,CC(=O)N1CCC2(C=Cc3cc(C)c(C)cc3O2)CC1,C1=CC2(CCNCC2)Oc2ccccc21,3,True,True
Mol1995,Cc1ccc(=O)n(CCOc2cc(F)cc(Br)c2)n1,O=c1cccnn1CCOc1ccccc1,3,True,True
Mol1996,COCC(=O)Nc1cc(C#N)cn1C(C)(C)C,c1cc[nH]c1,2,False,True
Mol1997,Cn1nc(CNC(=O)C2CCC2)c2ccccc21,O=C(NCc1n[nH]c2ccccc12)C1CCC1,4,True,True
Mol1998,COc1nc2c(cc1CNC(=O)N1CCC[C@@H]1CO)C(=O)N(C1CCCC1)C2,O=C(NCc1cnc2c(c1)C(=O)N(C1CCCC1)C2)N1CCCC1,2,True,True
Mol1999,CN(Cc1ccc(N)nc1)c1nc(C(F)(F)F)cs1,c1cncc(CNc2nccs2)c1,2,False,True
Mol2000,CC(C)c1nnc(CNc2ncc(Br)cn2)n1C,c1cnc(NCc2nnc[nH]2)nc1,3,False,True
Mol2001,Cn1cc(CN2CCc3nc4ccccc4c(=O)n3CC2)cn1,O=c1c2ccccc2nc2n1CCN(Cc1cn[nH]c1)CC2,1,False,True
Mol2002,Cc1cc(-c2cn(C)nc2[C@H]2CC[C@H](CNC(=O)C(C)C)CC2)on1,c1cc(-c2c[nH]nc2C2CCCCC2)on1,2,False,True
Mol2003,NC(=O)CN1CCC(COc2ccccc2C(F)(F)F)CC1,c1ccc(OCC2CCNCC2)cc1,4,True,True
Mol2004,Nc1nnc(SCCSC2CCCCC2)n1C1CC1,c1nnc(SCCSC2CCCCC2)n1C1CC1,2,True,True
Mol2005,Cc1cccnc1CN1CCC(O)(c2ccccc2)CC1,c1ccc(C2CCN(Cc3ccccn3)CC2)cc1,3,True,True
Mol2006,CCc1nccn1Cc1nc(N)nc(N(C)C)n1,c1cn(Cc2ncncn2)cn1,1,False,True
Mol2007,O=C(Nc1ccccn1)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,O=C(Nc1ccccn1)c1ccc2c(c1)C(=O)N(C1CCCCC1)C2=O,0,True,True
Mol2008,CC1(C)CC(CC(=O)NCCn2ccnn2)CC(C)(C)N1,O=C(CC1CCNCC1)NCCn1ccnn1,4,False,True
Mol2009,Cc1nc(NCc2cn(C)nc2-c2cccs2)n(C)n1,c1csc(-c2n[nH]cc2CNc2ncn[nH]2)c1,4,False,True
Mol2010,CC(=O)NC[C@H]1C[C@]2(C)[C@@H](CCCC[C@]2(C)O)N1CC1(O)CCOCC1,C1CCC2CCN(CC3CCOCC3)[C@@H]2CC1,4,True,True
Mol2011,CCc1cc(CNC(=O)NC2CCN(CC3CCCCC3)CC2)on1,O=C(NCc1ccno1)NC1CCN(CC2CCCCC2)CC1,4,False,True
Mol2012,Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12,c1nc(NC2CCN(Cc3ccc4[nH]ccc4c3)CC2)c2ccsc2n1,1,True,True
Mol2013,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,O=C1NC2(CCCCC2)n2c1ccc(Nc1ccncn1)c2=O,1,False,True
Mol2014,Cc1ccnc(-n2nccc2NC(=O)NC2(C)CCC2)c1,O=C(Nc1ccnn1-c1ccccn1)NC1CCC1,1,True,True
Mol2015,CCOC(=O)c1cccnc1SCc1cccnc1,c1ccc(SCc2cccnc2)nc1,2,True,True
Mol2016,O=c1c2ccccc2cnn1Cc1cccc(OCC(F)(F)F)c1,O=c1c2ccccc2cnn1Cc1ccccc1,4,False,True
Mol2017,O=c1c2oc3ccccc3c2ncn1Cc1ccc(Cl)cc1,O=c1c2oc3ccccc3c2ncn1Cc1ccccc1,4,True,True
Mol2018,Cc1cc(NC(=O)[C@H](C)N(C)C)c2ccccc2n1,c1ccc2ncccc2c1,1,True,True
Mol2019,CC(=O)N1c2ccc(S(=O)(=O)Nc3cccc(-c4cnco4)c3)cc2CC1C,O=S(=O)(Nc1cccc(-c2cnco2)c1)c1ccc2c(c1)CCN2,0,True,True
Mol2020,Cc1cc(Nc2nnc(C)s2)cc(C2CN(C(=O)c3c(C(C)C)noc3C)CCO2)n1,O=C(c1cnoc1)N1CCOC(c2cc(Nc3nncs3)ccn2)C1,3,True,True
Mol2021,COc1ccc2nc(C)nc(NCc3ncc(C)o3)c2c1,c1ccc2c(NCc3ncco3)ncnc2c1,2,True,True
Mol2022,CC(C)c1cc(N(C)Cc2nc(C3CC3)n[nH]2)n[nH]1,c1cc(NCc2nc(C3CC3)n[nH]2)n[nH]1,3,False,True
Mol2023,Cc1nsc(NCc2cncs2)n1,c1nsc(NCc2cncs2)n1,2,False,True
Mol2024,CCCc1noc2nc(-c3ccncc3)cc(C(=O)O)c12,c1cc(-c2ccc3cnoc3n2)ccn1,2,False,True
Mol2025,CC(C)n1cnnc1-c1cccc(N2Cc3ccc(Br)cc3C2=O)n1,O=C1c2ccccc2CN1c1cccc(-c2nnc[nH]2)n1,0,True,True
Mol2026,CC(C)OCCS(=O)(=O)N1CCc2ccccc2CC1,c1ccc2c(c1)CCNCC2,3,True,True
Mol2027,COC(=O)CCCNC(=O)CN1CCC(C(=O)c2ccc(C)cc2C)CC1,O=C(c1ccccc1)C1CCNCC1,1,True,True
Mol2028,COc1cc(Br)c2c(=O)[nH]c(C)nc2c1,O=c1[nH]cnc2ccccc12,3,True,True
Mol2029,CSc1nnc(CCCNc2cc(C)ccn2)n1C1CCCC1,c1ccc(NCCCc2nncn2C2CCCC2)nc1,0,True,True
Mol2030,CC(=O)N1CCN(Cc2nc(O)cc(C(F)(F)F)n2)C(C)(C)C1,c1cnc(CN2CCNCC2)nc1,4,False,True
Mol2031,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)COc2ccc(F)cc2)n1,O=C(COc1ccccc1)N1CCCC1c1ncccn1,0,False,True
Mol2032,Cc1ncsc1-c1cncc(CC2CCCN(C)C2)n1,c1ncc(-c2cncc(CC3CCCNC3)n2)s1,0,True,True
Mol2033,CC(=O)NCCCC(=O)Nc1ccc(Oc2ccccc2Cl)cc1,c1ccc(Oc2ccccc2)cc1,4,True,True
Mol2034,COC(C)(C)C(=O)Nc1ccnc(C(C)(C)C)n1,c1cncnc1,2,True,True
Mol2035,CCCN(CCC1=CCCCC1)C(=O)c1cc(C(F)F)n[nH]1,O=C(NCCC1=CCCCC1)c1ccn[nH]1,0,True,True
Mol2036,COc1cccc(C(=O)Nc2nccs2)c1,O=C(Nc1nccs1)c1ccccc1,4,True,True
Mol2037,CCC(CC)N1CC[C@H](O)[C@@](O)(COc2cc(C)ccc2Cl)C1,c1ccc(OCC2CCCNC2)cc1,4,True,True
Mol2038,CSc1ccc(C)c(C(=O)NCCN2CCC(C)CC2)c1,O=C(NCCN1CCCCC1)c1ccccc1,4,True,True
Mol2039,Cc1cnn(CCNC(=O)C2(Cn3cccn3)CC2)c1,O=C(NCCn1cccn1)C1(Cn2cccn2)CC1,4,True,True
Mol2040,C[C@@H]1CN(Cc2ccccc2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,O=c1[nH]c([C@H]2CCN(Cc3ccccc3)C2)nc2c1cnn2C1CCOCC1,0,True,True
Mol2041,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)C2CCCC2)n1,O=C(C1CCCC1)N1CCCC1c1ncccn1,4,False,True
Mol2042,CNCc1cc(N(C)C)nc(C2CCCN2C(=O)c2ccccc2-c2ccccc2)n1,O=C(c1ccccc1-c1ccccc1)N1CCCC1c1ncccn1,2,True,True
Mol2043,CCn1nccc1-c1cc(C)nc(N2CCCC2)n1,c1cc(-c2ccnc(N3CCCC3)n2)[nH]n1,1,True,True
Mol2044,c1ccc(NCc2ccc3c(c2)OCCCO3)nc1,c1ccc(NCc2ccc3c(c2)OCCCO3)nc1,2,True,True
Mol2045,CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,c1csc(CCN[C@H]2CCc3ccccc3C2)c1,0,True,True
Mol2046,c1ccc(N2CCOCC2)c(CNc2cc(N3CCCC3)ncn2)c1,c1ccc(N2CCOCC2)c(CNc2cc(N3CCCC3)ncn2)c1,3,True,True
Mol2047,c1cc(-c2nnc(NCc3cncs3)o2)ccn1,c1cc(-c2nnc(NCc3cncs3)o2)ccn1,3,False,True
Mol2048,CC1=CCN(C(=O)c2cc(C)nc3cc(C)cc(C)c23)CC1,O=C(c1ccnc2ccccc12)N1CC=CCC1,4,True,True
Mol2049,Cc1nc2n(c1CN1CCN(c3ncccn3)CC1)CCCC2,c1cnc(N2CCN(Cc3cnc4n3CCCC4)CC2)nc1,4,True,True
Mol2050,O=C(Nc1ccn(CC(F)F)n1)NC1CCN(C2CCCC2)CC1,O=C(Nc1cc[nH]n1)NC1CCN(C2CCCC2)CC1,0,False,True
Mol2051,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](C)O)N(C)C1,O=C(NC[C@@H]1CCCCO1)[C@@H]1CCCN1,3,True,True
Mol2052,CCc1nc(CN2CCC(=O)Nc3cc(F)ccc32)n[nH]1,O=C1CCN(Cc2nc[nH]n2)c2ccccc2N1,2,False,True
Mol2053,CCCNC(=O)C1(NCc2csnn2)CCCCC1,c1snnc1CNC1CCCCC1,1,True,True
Mol2054,O=c1c2ccncc2ncn1[C@H]1CCN(Cc2ccccc2)C1,O=c1c2ccncc2ncn1[C@H]1CCN(Cc2ccccc2)C1,0,True,True
Mol2055,Cc1nc(-c2cccc(-c3ccc(C(=O)NC[C@@H]4CCCN4)cc3)c2)no1,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cccc(-c3ncon3)c2)cc1,0,False,True
Mol2056,C[C@@H]1NC(=O)N(CCC2Cc3ccccc3C2)C1=O,O=C1CNC(=O)N1CCC1Cc2ccccc2C1,2,False,True
Mol2057,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,c1ccc(Cc2ccc(-c3cn[nH]c3)cc2)cc1,2,False,True
Mol2058,COCCc1n[nH]c(-c2ccc(N3CCN(C)CC3)cc2)n1,c1n[nH]c(-c2ccc(N3CCNCC3)cc2)n1,2,False,True
Mol2059,CCCn1cc(NC(=O)Nc2ccc(N3CCSCC3)cc2)cn1,O=C(Nc1ccc(N2CCSCC2)cc1)Nc1cn[nH]c1,2,True,True
Mol2060,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN(C)C)=C(C[C@@H](C)C[C@@H](OC)[C@@H](O)[C@@H](C)/C=C(\C)[C@H]1OC(N)=O)C2=O,O=C1C=C2CCCCCCC=CCC/C=C\C=CC(=O)NC(=C1)C2=O,2,True,True
Mol2061,COc1cccc(F)c1NC(=O)N1CCC(N2CC=CC2)CC1,O=C(Nc1ccccc1)N1CCC(N2CC=CC2)CC1,4,False,True
Mol2062,O=C(NCCN1CCc2ccccc2C1=O)c1ccon1,O=C(NCCN1CCc2ccccc2C1=O)c1ccon1,1,False,True
Mol2063,Cc1nnc2ncc(-c3cccc(-c4ccnn4C)c3)cn12,c1cc(-c2cnc3nncn3c2)cc(-c2ccn[nH]2)c1,1,False,True
Mol2064,O=C(Cn1cc(NCc2cccc(Cl)c2)cn1)N1CCOCC1,O=C(Cn1cc(NCc2ccccc2)cn1)N1CCOCC1,3,True,True
Mol2065,COc1nc2c(cc1CNC(=O)N1CC[C@@H](O)C1)C(=O)N(C1CCCC1)C2,O=C(NCc1cnc2c(c1)C(=O)N(C1CCCC1)C2)N1CCCC1,2,False,True
Mol2066,CCc1nc(N2CC(CO)C2)c2ccsc2n1,c1nc(N2CCC2)c2ccsc2n1,4,True,True
Mol2067,CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(Cl)cc12,O=C(NCCc1ccc(N2CCCCC2)cc1)c1cc2ccccc2[nH]1,0,True,True
Mol2068,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@@H](O)CC4)c3)c2C1,O=C1CCCc2c1cnn2-c1cccc(NC2CCCCC2)c1,2,True,True
Mol2069,O=C(c1cn(Cc2cncn2Cc2ccc(Br)cc2)cc1-c1cccc2ccccc12)N1CCOCC1,O=C(c1cn(Cc2cncn2Cc2ccccc2)cc1-c1cccc2ccccc12)N1CCOCC1,2,True,True
Mol2070,Clc1ccc2c(NCCN3CCOCC3)ncnc2c1,c1ccc2c(NCCN3CCOCC3)ncnc2c1,0,True,True
Mol2071,O=C(NCc1cccs1)c1cccnc1,O=C(NCc1cccs1)c1cccnc1,4,False,True
Mol2072,COc1cc(OC)cc(-c2c(C)ncnc2OC)c1,c1ccc(-c2cncnc2)cc1,3,False,True
Mol2073,O=C(Cc1cccnc1)Nc1ncccc1Cl,O=C(Cc1cccnc1)Nc1ccccn1,1,False,True
