activity_id,smiles,standard_value,scaffold,split
CHEMBL1916282,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,39.83,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,train
CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,8.32,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,train
CHEMBL2137199,OC(c1ccc(-c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)c(F)c1)(C(F)(F)F)C(F)(F)F,48.98,c1ccc(-c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)cc1,train
CHEMBL1214,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,6.92,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,test
CHEMBL1921936,C[C@@](C(=O)O[C@H]1C[N+]2(CCCOc3ccc(F)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,66.0,O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(c1ccccc1)N1CCCCC1,train
CHEMBL464081,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,51.0,O=C1CC2CCC1(CS(=O)(=O)N1CCN(c3ccccn3)CC1)C2,train
CHEMBL2331843,CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,51.29,c1c[nH+]c2cc(Sc3nc(N4CCCC4)c4cc[nH]c4n3)cnc2c1,train
CHEMBL1939560,C[C@H](c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1,5.25,O=C(Cc1ccccc1)N(Cc1nc2ncccc2c(=O)n1-c1ccccc1)CC1CCS(=O)(=O)CC1,test
CHEMBL1831214,NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,27.0,c1ccc(-c2cccs2)cc1,valid
CHEMBL258282,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,30.2,c1ccc(COc2ccc(Nc3ncnc4[nH]nc(OCCN5CCNCC5)c34)cc2)nc1,train
CHEMBL380947,CC(C)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,31.0,c1ccc(CSc2ncc3scnc3n2)cc1,train
CHEMBL1917434,CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,32.0,c1ccc(Sc2c[nH]c3ccccc23)cc1,valid
CHEMBL181913,CN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,12.0,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)c2ccccc2)CC1,train
CHEMBL2046990,Nc1ccc(-c2ccccc2Cl)cc1,39.81,c1ccc(-c2ccccc2)cc1,test
CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,41.69,c1ccc(OCCNCCCOc2cccc3[nH]c4ccccc4c23)cc1,test
CHEMBL452021,CN(C)CCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,9.0,c1ccc(-c2cccs2)cc1,valid
CHEMBL1689117,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,11.0,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,test
CHEMBL1922094,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,10.96,c1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)cn1,valid
CHEMBL1778627,CN(c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1)S(C)(=O)=O,13.0,c1ccc(-c2ccccc2)cc1,test
CHEMBL103482,CCOC(=O)c1cnc2c(N)cccc2c1O,20.42,c1ccc2ncccc2c1,test
CHEMBL2171037,CN(C)c1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,10.5,O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1,train
CHEMBL1917439,Cc1c(Sc2ccc(Cl)cc2)c2cc(-c3ccccc3)ccc2n1CC(=O)O,16.0,c1ccc(Sc2c[nH]c3ccc(-c4ccccc4)cc23)cc1,train
CHEMBL1870384,COc1ccc(C=NN=Cc2ccc(OC)c(OC)c2)cc1OC,19.0,C(=NN=Cc1ccccc1)c1ccccc1,train
CHEMBL430381,OCC(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC3CC3)sc12,46.0,c1ccc(CSc2ncc3sc(NC4CC4)nc3n2)cc1,train
CHEMBL1082812,N#Cc1c(-c2ccccc2)nc(SCCc2ccccc2)[nH]c1=O,49.0,O=c1cc(-c2ccccc2)nc(SCCc2ccccc2)[nH]1,train
CHEMBL35,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,6.31,c1ccc(NCc2ccco2)cc1,train
CHEMBL782,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,6.31,c1ccccc1,train
CHEMBL378730,Cc1ccc2c(c1)c(-c1ccnc3c(Cl)cccc13)c(C)n2CC(=O)O,7.0,c1ccc2c(-c3c[nH]c4ccccc34)ccnc2c1,train
CHEMBL1405150,CCC(=O)NC(c1cccs1)c1cc(Cl)c2cccnc2c1O,21.38,c1csc(Cc2ccc3cccnc3c2)c1,train
CHEMBL2207669,N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl,21.5,O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12,valid
CHEMBL38380,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,10.0,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,test
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,10.47,c1ccc2c(c1)CCc1ccccc1N2,train
CHEMBL1934413,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCC2)cc1,11.0,O=S(=O)(Nc1ccnn1C1CCC1)c1ccccc1,train
CHEMBL1778624,O=C(O)COc1ccc(C(F)(F)F)cc1-c1ccc(Cl)cc1,11.0,c1ccc(-c2ccccc2)cc1,test
CHEMBL1944693,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,19.0,O=c1[nH]c2cccc(CCNCCc3cccc(CNCCc4ccccc4)c3)c2s1,train
CHEMBL240317,O=C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,20.0,O=C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,train
CHEMBL2158785,Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,5.5,c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1,test
CHEMBL29609,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,14.45,c1cc(CCCOc2ccc(-c3ncon3)cc2)on1,valid
CHEMBL1917446,Cc1ccc2c(c1)c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,7.0,O=S(=O)(c1ccccc1)c1c[nH]c2ccccc12,train
CHEMBL1956334,CC(=O)c1ncccc1NC(=O)[C@H]1CC[C@H](N2C(=O)[C@H]3[C@H]4CC[C@H](C4)[C@H]3C2=O)CC1,16.6,O=C(Nc1cccnc1)C1CCC(N2C(=O)C3C4CCC(C4)C3C2=O)CC1,train
CHEMBL436826,CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1,17.03,O=C(Cc1ccccc1)N(Cc1cccnc1)Cc1nc2ccccc2c(=O)n1-c1ccccc1,train
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,36.31,c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,train
CHEMBL1778628,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,3.0,c1ccc(-c2ccccc2)cc1,test
CHEMBL111775,O=C(CCOCCc1ccccc1)NCCNCCc1ccc(O)c2nc(O)sc12,25.0,O=C(CCOCCc1ccccc1)NCCNCCc1cccc2ncsc12,valid
CHEMBL714,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,3.0,c1ccccc1,train
CHEMBL914,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.0,c1ccc(CCCCN2CCC(C(c3ccccc3)c3ccccc3)CC2)cc1,test
CHEMBL210884,COCCOc1nc(N)c2[nH]c(=O)n(Cc3ccccc3)c2n1,3.0,O=c1[nH]c2cncnc2n1Cc1ccccc1,train
CHEMBL2348642,CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2C#N)s1,17.78,c1cc(Nc2nccc(-c3cncs3)n2)cc(N2CCNCC2)c1,train
CHEMBL129198,CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,19.25,O=C(c1cc2ccccc2[nH]1)N1CCNCC1,train
CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,27.0,O=C(c1ccccc1)c1coc2ccccc12,test
CHEMBL186995,O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,36.0,O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1,train
CHEMBL403225,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc2[nH]c(=O)sc12,8.67,O=c1[nH]c2nc(SCc3ccccc3)ncc2s1,train
CHEMBL412142,Cc1c[nH]c(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)n1,96.0,c1ccc(-c2nc(NCCNc3ccccn3)ncc2-c2ncc[nH]2)cc1,valid
CHEMBL1944692,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,22.0,O=c1[nH]c2cccc(CCNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,valid
CHEMBL2171018,COc1cccc(C(=O)NCCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,9.0,O=C(NCCN1CCC(Oc2ccccc2)CC1)c1ccccc1,train
CHEMBL2151326,COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,7.24,c1ccc(Cn2cnc3ccc(Nc4cc[nH]n4)nc32)nc1,train
CHEMBL243001,Cc1nc2ccc(Oc3ccc(F)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,7.41,O=c1c2cc(Oc3ccccc3)ccc2ncn1CC1CCCNC1,train
CHEMBL1779512,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,7.5,O=C(NCC1CCCCCC1)c1cccc(-n2ncc(=O)[nH]c2=O)c1,train
CHEMBL1513,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,17.78,O=C1N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C=NC12CCCC2,test
CHEMBL406366,O=C(O)CSCC(=O)Nc1nc(-c2ccccc2)cs1,17.78,c1ccc(-c2cscn2)cc1,train
CHEMBL218628,CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1C[C@H](O)CO1)c(=O)n(C)c(=O)n2CC(C)C,20.0,O=C(c1c(Cn2cnc3ccccc32)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCO1,train
CHEMBL1807869,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,20.0,O=c1[nH]c2cccc(CCNCCCSCCNCCc3ccccc3)c2s1,train
CHEMBL232656,C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O,21.0,O=C(COc1ccccc1)N1CCN(Cc2ccccc2)CC1,train
CHEMBL232846,C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2nc(N)sc12,8.13,c1ccc(CSc2ncc3scnc3n2)cc1,train
CHEMBL1890087,CC(C)Nc1nc(NCc2ccccc2)c2sccc2n1,150.0,c1ccc(CNc2ncnc3ccsc23)cc1,train
CHEMBL2011934,COc1ccc(-c2nc3c(NCCCN(C)C(=O)C4CCC4)c(Br)cnc3[nH]2)cc1,150.0,O=C(NCCCNc1ccnc2[nH]c(-c3ccccc3)nc12)C1CCC1,train
CHEMBL1904754,Cc1nc2ncnn2c(O)c1CCOC(=O)c1ccccc1F,150.0,O=C(OCCc1cnc2ncnn2c1)c1ccccc1,test
CHEMBL255536,COc1ccc(CC(=O)NC(N/C(=N/C#N)Nc2ccccc2C)C(C)(C)C)cc1OC,150.0,N=C(NCNC(=O)Cc1ccccc1)Nc1ccccc1,valid
CHEMBL2314383,CC(C)c1ccc(Sc2cnc(O)c(C(=O)NCc3ccccc3)c2)cc1,150.0,O=C(NCc1ccccc1)c1cncc(Sc2ccccc2)c1,train
CHEMBL1478592,Cc1c(C(=O)Nc2ccccc2)sc2ncnc(O)c12,5.0,O=C(Nc1ccccc1)c1cc2cncnc2s1,train
CHEMBL1681882,CCNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4F)CC3)[C@@H](CC)C2)c(Cl)c1,11.0,c1ccc(CN2CCC(N3CCN(c4ccccn4)CC3)CC2)cc1,train
CHEMBL1689124,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,11.0,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,test
CHEMBL257178,N#Cc1ccc2[nH]c(-c3ccc(F)cc3)c(CCCC(=O)NS(=O)(=O)C(F)(F)F)c2c1,40.4,c1ccc(-c2cc3ccccc3[nH]2)cc1,train
CHEMBL1609158,CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,150.0,c1ccc(-c2nc3ncccc3o2)cc1,train
CHEMBL1922054,Cc1ccc2nc(C[N+]34CCC(CC3)[C@@H](OC(=O)[C@](C)(c3ccccc3)N3CCCCC3)C4)oc2c1,150.0,O=C(OC1C[N+]2(Cc3nc4ccccc4o3)CCC1CC2)C(c1ccccc1)N1CCCCC1,test
CHEMBL298019,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,150.0,c1ccc(OCCC2CCN(c3cccnn3)CC2)cc1,train
CHEMBL426823,CCOc1nc2ccc(OCCC3CCN(c4ccc(C)nn4)CC3)cc2o1,6.0,c1cnnc(N2CCC(CCOc3ccc4ncoc4c3)CC2)c1,valid
CHEMBL1689110,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,6.33,O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,test
CHEMBL376632,Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,150.0,O=C(NCCc1ccc2c(c1)OCO2)C1CCCN1c1ccnc(-n2ccnc2)n1,train
CHEMBL1367530,Cc1ccc(-c2nnc(SCC(=O)N3CCN(c4ccccc4)CC3)o2)cc1,150.0,O=C(CSc1nnc(-c2ccccc2)o1)N1CCN(c2ccccc2)CC1,train
CHEMBL2346974,CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,150.0,c1cc(C2CCN(c3ccc4nncn4n3)CC2)ccc1OCCN1CCNCC1,train
CHEMBL465305,CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,150.0,O=C1CC2CCC1(CS(=O)(=O)N1CCN(c3ccccn3)CC1)C2,train
CHEMBL1831130,COc1ccc2nc(C)cc(N3CC(CNC(=O)C4CC4)OC3=O)c2c1,8.91,O=C(NCC1CN(c2ccnc3ccccc23)C(=O)O1)C1CC1,train
CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,42.0,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,train
CHEMBL1232461,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,14.13,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,train
CHEMBL1951898,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,18.0,O=C(Cc1ccccc1)NC1CCN(CCC(c2ccccc2)N2CCNCC2)CC1,train
CHEMBL404609,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,21.0,c1ccc(-c2cccs2)cc1,valid
CHEMBL2103876,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,150.0,c1cc(CCCCNc2cccc3ncccc23)c2c(c1)CCO2,train
CHEMBL578194,C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,17.38,c1ccc(CNc2cncc(Nc3cc(C4CC4)[nH]n3)n2)nc1,train
CHEMBL2216839,C[C@H]1CN(Cc2nnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)C[C@@H](C)O1,107.15,c1cc(-c2cc(-c3nnc(CN4CCOCC4)o3)c3cn[nH]c3c2)c2cc[nH]c2c1,train
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,18.62,c1ccc(Nc2ncnc3ccccc23)cc1,train
CHEMBL565755,CCOc1ccc2nc(N)sc2c1,19.95,c1ccc2scnc2c1,train
CHEMBL376488,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,19.95,c1ccc(C(Cc2cccc3ccccc23)c2cnc3ccccc3c2)cc1,valid
CHEMBL2177757,O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,20.42,O=C(Cc1ccccc1)Nc1nnc(CCSCCc2nnc(NC(=O)Cc3ccccc3)s2)s1,test
CHEMBL141157,C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,20.89,O=C(Cn1cccc(NC(=O)c2ccon2)c1=O)NCCC1CCNC1=O,train
CHEMBL1645392,Cc1noc(C)c1-c1ccc(CNS(=O)(=O)c2c(C)noc2C)cc1,60.26,O=S(=O)(NCc1ccc(-c2cnoc2)cc1)c1cnoc1,train
CHEMBL1381233,O=C(Nc1ccncc1)c1cccc2ccccc12,60.26,O=C(Nc1ccncc1)c1cccc2ccccc12,train
CHEMBL550902,O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,66.0,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(-c2cccnc2)c1,train
CHEMBL1300857,Cc1[nH]c2ccc(-c3nnc(SCC(=O)N4CCCc5ccccc54)o3)cc2c1C,150.0,O=C(CSc1nnc(-c2ccc3[nH]ccc3c2)o1)N1CCCc2ccccc21,train
CHEMBL1801962,COc1ccccc1C(=O)/C=C/c1ccccc1C(F)(F)F,150.0,O=C(C=Cc1ccccc1)c1ccccc1,test
CHEMBL1610669,CC(C)CCOc1ccc(N)cc1,51.29,c1ccccc1,train
CHEMBL2171278,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,150.0,O=C(Nc1ccccc1)C1CCCN1S(=O)(=O)c1cccc2cccnc12,test
CHEMBL259081,O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,150.0,O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,valid
CHEMBL1688458,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,4.9,c1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,train
CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,6.46,O=C1c2c([nH]c3ccccc23)CCC1Cn1ccnc1,train
CHEMBL1290353,CCC(NC(=O)Nc1cc(Cl)ccc1Cl)(C(F)(F)F)C(F)(F)F,7.41,c1ccccc1,train
CHEMBL550637,Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2,71.25,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc(C(=O)N2CC3CNCC(C2)O3)c1,train
CHEMBL1465276,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,83.18,O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,test
CHEMBL250961,Cc1ccc(F)cc1S(=O)(=O)N[C@@H]1CCN(Cc2ccc(-c3ccccc3)cc2)C1,144.54,O=S(=O)(NC1CCN(Cc2ccc(-c3ccccc3)cc2)C1)c1ccccc1,test
CHEMBL1947155,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,104.5,O=c1[nH]c2cccc(CCNCCc3ccc(-c4ccccc4CNCc4ccccc4)cc3)c2s1,train
CHEMBL1896341,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,150.0,O=C(NCc1ccccc1)C1CCCN1S(=O)(=O)c1ccccc1,train
CHEMBL2070942,CC(C)(C)c1csc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)n1,150.0,O=C(NC1CC1)C1CCCCC1C(=O)N1CCN(c2nccs2)CC1,train
CHEMBL1600648,Cc1nc2ncnn2c(O)c1CCOC(=O)c1c(F)cccc1F,150.0,O=C(OCCc1cnc2ncnn2c1)c1ccccc1,test
CHEMBL1490317,Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1,150.0,O=C(CSc1ncccn1)Nc1ccon1,train
CHEMBL2107486,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,150.0,O=C1CC2CC(SC3CN(C4=NCCS4)C3)=CN12,train
CHEMBL1628691,Clc1cccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)c1Cl,150.0,c1ccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)cc1,valid
CHEMBL2158828,O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,8.5,c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1,train
CHEMBL550175,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(C(N)=O)cc1Cl,6.31,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,train
CHEMBL1340633,COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O,6.61,c1ccc(Nc2ccc(-c3ccc(Nc4ccccc4)cc3)cc2)cc1,train
CHEMBL183630,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2cscn2)cc1,23.0,O=C(Nc1cccc(NC(=O)c2cccc(N3CCOCC3)c2)c1)c1ccc(OCc2cscn2)cc1,train
CHEMBL1916083,CNC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,14.0,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,train
CHEMBL1088913,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,39.25,c1cnc2c(c1)CCCC2NCc1nc2ccccc2[nH]1,valid
CHEMBL1831078,NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,45.0,c1csc(-c2ccsc2)c1,train
CHEMBL257269,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)ccc12,9.0,O=c1ccc2cnc(SCc3ccccc3)nc2[nH]1,train
CHEMBL1917440,Cc1c(Sc2ccc(Cl)cc2)c2c(-c3cnccn3)cccc2n1CC(=O)O,8.0,c1ccc(Sc2c[nH]c3cccc(-c4cnccn4)c23)cc1,train
CHEMBL337962,CNC(=O)c1cccc(NC(=O)Nc2cccc(C#N)c2)c1CN1CCC(Cc2ccc(F)cc2)CC1,14.0,O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1,train
CHEMBL1916279,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1,27.0,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,train
CHEMBL189181,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,28.0,c1ccc(CNc2[nH]nc3cccc(Oc4ccccc4)c23)cc1,train
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,21.0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccccc2)sc2ccccc12,test
CHEMBL1807870,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,11.0,O=c1[nH]c2cccc(CCNCCCSCCNCCc3ccccc3)c2s1,train
CHEMBL598191,N=C(N)c1cc2c(OCc3ccccc3)cccc2s1,11.0,c1ccc(COc2cccc3sccc23)cc1,train
CHEMBL205742,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,39.0,O=C(c1c(Cc2ccnc3ccccc23)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1,test
CHEMBL564607,O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,40.0,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cccc(-c2ccccc2)c1,train
CHEMBL1916283,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@H](C)C(C)(C)C)c(C)nn2-c2ccccc2)cc1,42.0,O=S(=O)(Nc1ccnn1-c1ccccc1)c1ccccc1,train
CHEMBL1934271,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,43.0,O=S(=O)(Nc1ccn[nH]1)c1ccccc1,test
CHEMBL2018964,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(C)=O)c1,44.0,O=S(=O)(Nc1nn(Cc2ccccc2)c2ccccc12)c1cccs1,train
